Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
14168571,20/09/2025,Hereford,Worksop,2.04589,0.76891,2.70309,1.62854,62.023,19.457,18.52
14168613,21/10/2025,Hereford,Telford,0.16394,2.74541,0.45773,2.64675,2.443,88.492,9.065
14168641,01/11/2025,Hereford,Curzon Ashton,1.01953,1.70086,1.06185,1.49642,24.664,47.375,27.961
14168663,08/11/2025,Hereford,Southport,0.89011,1.80184,0.76491,1.21179,19.402,49.793,30.805
15261863,17/02/2026,Hereford,Darlington,1.59871,1.12378,1.49592,1.26303,44.04,28.209,27.751
14168870,21/02/2026,Hereford,Scarborough,1.34005,1.34938,1.22301,1.22794,34.316,34.627,31.057
14168882,24/02/2026,Hereford,Chester,1.45902,1.30902,2.64411,2.52185,40.902,35.902,23.196
14168920,10/03/2026,Hereford,Leamington,2.74115,0.18578,3.70483,1.05028,88.936,3.757,7.307
14168932,14/03/2026,Hereford,South Shields,0.40225,2.45452,1.09509,2.84206,8.634,77.043,14.323
15519409,17/03/2026,Hereford,Fylde,0.37536,2.47335,0.88558,2.54779,7.469,77.402,15.129
15447029,24/03/2026,Hereford,Spennymoor,1.67934,1.04946,1.54018,1.15168,46.938,25.942,27.12
14168953,28/03/2026,Hereford,Buxton,0.59777,2.16449,0.62798,1.57637,12.001,64.225,23.774
15399968,31/03/2026,Hereford,Macclesfield,0.23469,2.60172,0.16237,1.74242,2.37,81.271,16.359
14168474,09/08/2025,Kidderminster,Scarborough,2.29792,0.45619,1.4016,0.35462,68.401,7.01,24.589
14168500,19/08/2025,Kidderminster,Oxford,1.63577,1.04333,1.08118,0.74041,43.829,24.081,32.09
14168524,25/08/2025,Kidderminster,Leamington,1.84421,0.84839,1.31899,0.71619,51.227,18.033,30.74
14168561,06/09/2025,Kidderminster,Macclesfield,0.93815,1.75082,0.74296,1.17159,20.904,47.993,31.103
14168575,20/09/2025,Kidderminster,Buxton,1.4757,1.22502,1.28246,1.14674,39.214,30.858,29.928
14168597,11/10/2025,Kidderminster,Radcliffe,0.79026,1.96878,1.13285,1.89079,18.31,57.594,24.096
14168633,25/10/2025,Kidderminster,Spennymoor,2.12939,0.60452,1.40556,0.46569,62.11,11.281,26.609
14168657,04/11/2025,Kidderminster,Bedford,2.77345,0.12991,2.12601,0.1335,89.227,1.109,9.664
14168667,08/11/2025,Kidderminster,Darlington,1.84667,0.90881,1.87882,1.24676,53.405,22.143,24.452
