Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Adam Blakeman,Chorley,1.9040114,1.5252200000000002,-0.37879139999999967
Harry Ibbitson,Chorley,5.94215,4.924910000000001,-1.0172399999999993
Dan Jarvis,Peterborough,2.2409917,3.8187,1.5777083000000003
Shaquile Coulthirst,Peterborough,5.399091,5.27206,-0.12703100000000056
George Moncur,Bedford,0.973158,0.43783,-0.535328
Sam McLintock,Peterborough,2.3644473,1.71896,-0.6454873000000001
Joe Payne,Bedford,0.04721,0.0,-0.04721
Aaron Martin,Worksop,9.400721,9.630099999999999,0.229378999999998
Liam Waldock,Worksop,0.661316,1.7779,1.116584
Aleks Starcenko,Worksop,6.6593089999999995,6.6523,-0.007008999999999155
Luke Waterfall,Worksop,2.5496040000000004,3.25073,0.7011259999999995
Vaughan  Redford,Worksop,4.335351,2.76398,-1.571371
Lewis James Whitham,Worksop,5.2163445,4.965401099999999,-0.2509434000000006
Oliver Greaves,Worksop,2.841476,3.9654000000000003,1.1239240000000001
Mason O'Malley,Worksop,0.253732,0.025494,-0.22823800000000002
Brad Roscoe,Radcliffe,3.7912559999999997,3.3175,-0.47375599999999984
Ben Nugent,Bedford,0.35939000000000004,0.5294,0.17000999999999994
Danny Greenfield,Radcliffe,3.7721116999999995,4.427707000000001,0.6555953000000012
Kian Scales,Radcliffe,0.275948,0.48337,0.207422
Lois Maynard,Radcliffe,3.074146,2.95796,-0.1161859999999999
David Ball,Radcliffe,4.202828,6.1357584,1.9329304
Matthew Sargent,Radcliffe,2.6614345000000004,1.5252,-1.1362345000000005
Jon Taylor,Radcliffe,2.4904794,1.9814200000000002,-0.5090593999999997
Sam Robinson,Buxton,0.7542380000000001,0.8330700000000001,0.07883200000000001
Oliver Thornley,Radcliffe,3.2943480000000003,3.7868299999999997,0.4924819999999994
Andy Williams,Hereford,7.9740269,8.67336,0.6993331000000005
Matt Preston,Hereford,0.73767,0.43731,-0.30036000000000007
Omari Sterling-James,Hereford,2.7130892,3.31441,0.6013207999999999
Remaye Campbell,Hereford,5.112958,4.67747,-0.4354880000000003
Cian Coleman,Buxton,3.235338,3.5097699999999996,0.27443199999999957
I-Lani Edwards,Hereford,2.470377,1.336411,-1.133966
Will Trueman,Buxton,1.242648,1.0702800000000001,-0.17236799999999985
Sodje  Tai,Buxton,1.7657919999999998,1.79203,0.026238000000000206
Ryan Mclean,Buxton,1.1385859999999999,0.83074,-0.30784599999999984
Joe Rodwell-Grant,Curzon Ashton,1.074739,1.1715,0.09676099999999987
Charlie  Weston,Curzon Ashton,3.8808568,4.54396,0.6631032000000001
Max Bardell,Buxton,1.170688,2.22158,1.050892
Luke  Hall,Buxton,0.9439620000000001,0.17167,-0.7722920000000001
Isaac Westendorf,Oxford,3.0597200000000004,3.01028,-0.049440000000000595
DJ Campton-Sturridge,Oxford,5.135409,6.75075,1.615341
Stephonson Louis,Buxton,0.9130699999999999,0.8976,-0.015469999999999984
Kallum Griffiths,Darlington,0.5743599999999999,0.320404,-0.25395599999999985
Deniche Hill,Buxton,0.3474,0.4071,0.05970000000000003
George Ward,Buxton,2.05558,2.53772,0.48214000000000024
Kieran Burton,Buxton,2.017325,2.6521800000000004,0.6348550000000004
George Pratt,Chorley,0.267702,0.3934,0.12569800000000003
Craig Hewitt,Chorley,3.4133579999999997,4.56773,1.1543720000000004
Adrien Thibaut,Southport,2.89065,3.07737,0.18672000000000022
Callum Steven Edwards,Southport,0.488798,0.71006,0.22126200000000001
Tom Moore,Southport,3.349618,3.98559,0.6359720000000002
Danny Lloyd,Southport,3.6847868,4.27864,0.5938532000000003
Nathan Woodthorpe,Chester,1.2999899999999998,1.0694400000000002,-0.2305499999999996
Hayden Carson,Chester,0.06688,0.2603,0.19341999999999998
Charlie Williams,Telford,2.1698139999999997,1.83968,-0.3301339999999997
Ryan Viggars,Buxton,0.1555,0.0,-0.1555
Adan George,Telford,5.203957,7.184779000000001,1.9808220000000007
Joshua Smith,Buxton,0.47189000000000003,0.4016,-0.07029000000000002
Sam Sanders,Worksop,0.22353000000000003,0.6136699999999999,0.39013999999999993
Chae Whitman-Brown,Worksop,0.75402,0.5115000000000001,-0.24251999999999996
Jordan Burrow,Worksop,7.986433,6.462249999999999,-1.5241830000000007
Adriel Walker,Buxton,0.9733,1.5104,0.5370999999999999
Connor Douglas,Buxton,1.7089100000000002,1.13148,-0.5774300000000001
Oliver Bainbridge,South Shields,1.19118,1.59779,0.40661000000000014
Sean McGurk,South Shields,1.849437,1.59411,-0.2553270000000001
Zak Gilsenan,Buxton,2.798293,3.69217,0.8938769999999998
Ashton Mee,Buxton,0.9162880000000001,1.04778,0.13149199999999983
Kurt Willoughby,Buxton,4.262058,3.4351100000000003,-0.8269479999999994
Daniel Jones,Spennymoor,2.5381852,1.6046300000000002,-0.9335551999999998
Cameron Salkeld,Spennymoor,2.526434,2.51916,-0.007274000000000225
Frank Nouble,Spennymoor,1.4666169999999998,1.5893,0.1226830000000001
Sonny Sharples,Spennymoor,0.132539,0.07765,-0.05488899999999999
Elliott Whitehouse,Peterborough,2.0456630000000002,2.79289,0.7472269999999996
Kevin Joshua,Peterborough,0.37307,0.5521,0.17903000000000002
Tom Whelan,Fylde,2.444738,2.7927020000000002,0.34796400000000016
Danny Mayor,Fylde,2.62485,3.8406200000000004,1.2157700000000005
Terry Bondo,King's Lynn,3.050421,2.2606,-0.7898209999999999
Festus Arthur,King's Lynn,0.682948,0.2486,-0.434348
Adam Marriott,King's Lynn,5.577999999999999,2.88725,-2.6907499999999995
T'Sharne Gallimore,Bedford,0.006489,0.0,-0.006489
Samuel George Tomlinson,Buxton,0.48521,0.03349,-0.45171999999999995
Scott Burgess,Chester,0.858447,0.6359899999999999,-0.22245700000000002
Sam  Bayly,Peterborough,0.00546,0.0,-0.00546
Michael Gash,Peterborough,0.1656,0.3174,0.15180000000000002
Josiah Dyer,Peterborough,1.530432,2.2277199999999997,0.6972879999999997
Connor Woods,Chester,8.292023799999999,7.990539999999999,-0.30148379999999975
Jack Stobbs,Curzon Ashton,2.3423692,2.675,0.3326308
Adam Barton,Curzon Ashton,3.45904,3.26584,-0.19320000000000004
Dion Kelly-Evans,Chester,1.0148899999999998,0.8420000000000001,-0.17288999999999977
James Jones,Chester,0.5111969999999999,0.32682999999999995,-0.18436699999999995
Kevin Roberts,Chester,0.9321835,1.5234,0.5912165
Rio Allan,Scarborough,7.297068000000001,7.1527799000000005,-0.1442881000000007
Tom Leak,Chester,2.727547,1.0563,-1.671247
Alex Ryan John,Merthyr,2.724466,1.4055,-1.318966
Paul Kalambayi,Kidderminster,1.607813,1.82881,0.2209970000000001
George Newell,Marine,5.839634,4.4269207,-1.4127133
Will Van Lier,Leamington,0.1189,0.1406,0.021699999999999997
Dan Meredith,Leamington,1.0866069999999999,1.207327,0.12072000000000016
Jack Shorrock,Chester,0.77542,0.40305,-0.37237
Seb  Thompson,Leamington,0.106,0.06967,-0.03633
Adam Walker,Leamington,1.4478029999999997,0.36746,-1.0803429999999996
Jaiden White,Hereford,1.0175,0.0,-1.0175
